ad_spend_id,date,channel_id,campaign_id,adset_id,creative_id,impressions,clicks,conversions,spend,revenue_attributed
ad_2023-11-13_meta_paid,2023-11-13,meta_paid,campaign_4,adset_39,creative_41,13567,105,79,630.04,958.56
ad_2023-11-13_tiktok_paid,2023-11-13,tiktok_paid,campaign_10,adset_50,creative_90,44537,1335,37,640.2,1227.87
ad_2023-11-14_meta_paid,2023-11-14,meta_paid,campaign_10,adset_45,creative_38,51576,620,51,838.52,1159.72
ad_2023-11-14_tiktok_paid,2023-11-14,tiktok_paid,campaign_2,adset_15,creative_41,27008,730,149,893.77,2280.68
ad_2023-11-15_meta_paid,2023-11-15,meta_paid,campaign_11,adset_19,creative_58,25877,836,168,521.58,757.18
ad_2023-11-15_tiktok_paid,2023-11-15,tiktok_paid,campaign_15,adset_42,creative_76,38541,644,29,423.1,586.21
ad_2023-11-16_meta_paid,2023-11-16,meta_paid,campaign_5,adset_5,creative_71,88469,1905,111,316.08,877.12
ad_2023-11-16_tiktok_paid,2023-11-16,tiktok_paid,campaign_8,adset_22,creative_37,32769,699,149,895.44,2577.73
ad_2023-11-17_meta_paid,2023-11-17,meta_paid,campaign_8,adset_12,creative_78,55582,697,137,1061.1,1343.69
ad_2023-11-17_tiktok_paid,2023-11-17,tiktok_paid,campaign_6,adset_48,creative_5,93402,235,124,505.59,1468.22
ad_2023-11-18_meta_paid,2023-11-18,meta_paid,campaign_11,adset_48,creative_31,53436,1129,145,336.79,718.92
ad_2023-11-18_tiktok_paid,2023-11-18,tiktok_paid,campaign_2,adset_9,creative_51,69989,1861,49,634.7,937.69
ad_2023-11-19_meta_paid,2023-11-19,meta_paid,campaign_5,adset_40,creative_65,38584,1031,96,623.48,869.42
ad_2023-11-19_tiktok_paid,2023-11-19,tiktok_paid,campaign_16,adset_4,creative_36,28867,202,185,622.32,1756.75
ad_2023-11-20_meta_paid,2023-11-20,meta_paid,campaign_16,adset_1,creative_27,44375,1557,102,845.05,2127.26
ad_2023-11-20_tiktok_paid,2023-11-20,tiktok_paid,campaign_5,adset_48,creative_96,59277,693,151,428.39,777.91
ad_2023-11-21_meta_paid,2023-11-21,meta_paid,campaign_13,adset_39,creative_82,87666,895,118,626.49,1844.57
ad_2023-11-21_tiktok_paid,2023-11-21,tiktok_paid,campaign_16,adset_37,creative_39,95424,721,10,423.45,590.48
ad_2023-11-22_meta_paid,2023-11-22,meta_paid,campaign_13,adset_50,creative_40,18334,473,82,916.16,1966.22
ad_2023-11-22_tiktok_paid,2023-11-22,tiktok_paid,campaign_8,adset_15,creative_51,41533,256,103,178.04,363.29
ad_2023-11-23_meta_paid,2023-11-23,meta_paid,campaign_4,adset_17,creative_37,98618,152,193,547.66,678.35
ad_2023-11-23_tiktok_paid,2023-11-23,tiktok_paid,campaign_7,adset_1,creative_35,13870,547,188,239.63,547.03
ad_2023-11-24_meta_paid,2023-11-24,meta_paid,campaign_5,adset_6,creative_30,73117,368,71,1517.08,3566.32
ad_2023-11-24_tiktok_paid,2023-11-24,tiktok_paid,campaign_15,adset_30,creative_69,46564,1665,161,590.24,793.83
ad_2023-11-25_meta_paid,2023-11-25,meta_paid,campaign_2,adset_29,creative_12,54281,1787,112,3665.16,10805.85
ad_2023-11-25_tiktok_paid,2023-11-25,tiktok_paid,campaign_19,adset_20,creative_83,82641,330,108,3110.8,4612.8
ad_2023-11-26_meta_paid,2023-11-26,meta_paid,campaign_10,adset_48,creative_36,93704,889,107,1565.59,1926.7
ad_2023-11-26_tiktok_paid,2023-11-26,tiktok_paid,campaign_6,adset_25,creative_61,41796,1443,142,2497.19,6992.94
ad_2023-11-27_meta_paid,2023-11-27,meta_paid,campaign_8,adset_12,creative_64,57090,745,116,2681.93,6496.59
ad_2023-11-27_tiktok_paid,2023-11-27,tiktok_paid,campaign_15,adset_29,creative_55,52665,1162,169,572.02,866.97
ad_2023-11-28_meta_paid,2023-11-28,meta_paid,campaign_5,adset_9,creative_80,95212,1010,146,1904.26,5345.8
ad_2023-11-28_tiktok_paid,2023-11-28,tiktok_paid,campaign_14,adset_22,creative_8,26515,1663,197,958.84,2024.43
ad_2023-11-29_meta_paid,2023-11-29,meta_paid,campaign_16,adset_21,creative_76,48486,1296,56,631.04,1817.93
ad_2023-11-29_tiktok_paid,2023-11-29,tiktok_paid,campaign_6,adset_10,creative_54,29186,682,189,1690.59,2194.03
ad_2023-11-30_meta_paid,2023-11-30,meta_paid,campaign_4,adset_31,creative_97,77597,1762,72,1303.82,3000.88
ad_2023-11-30_tiktok_paid,2023-11-30,tiktok_paid,campaign_15,adset_18,creative_34,11891,1090,176,2295.45,3905.89
ad_2023-12-01_meta_paid,2023-12-01,meta_paid,campaign_8,adset_8,creative_26,14265,515,61,1047.02,1956.13
ad_2023-12-01_tiktok_paid,2023-12-01,tiktok_paid,campaign_5,adset_29,creative_90,51569,1078,56,521.23,1336.06
ad_2023-12-02_meta_paid,2023-12-02,meta_paid,campaign_3,adset_18,creative_92,81075,471,187,882.85,1524.28
ad_2023-12-02_tiktok_paid,2023-12-02,tiktok_paid,campaign_4,adset_44,creative_3,31539,715,152,1156.75,2736.62
ad_2023-12-03_meta_paid,2023-12-03,meta_paid,campaign_3,adset_38,creative_28,28400,255,171,1627.74,2167.04
ad_2023-12-03_tiktok_paid,2023-12-03,tiktok_paid,campaign_10,adset_18,creative_68,24476,1514,200,343.98,635.78
ad_2023-12-04_meta_paid,2023-12-04,meta_paid,campaign_5,adset_29,creative_11,94004,283,34,1280.1,3027.47
ad_2023-12-04_tiktok_paid,2023-12-04,tiktok_paid,campaign_17,adset_41,creative_58,94214,1419,156,1465.91,2345.84
ad_2023-12-05_meta_paid,2023-12-05,meta_paid,campaign_9,adset_45,creative_55,27440,677,188,1369.88,1966.92
ad_2023-12-05_tiktok_paid,2023-12-05,tiktok_paid,campaign_2,adset_43,creative_25,56833,1207,184,1612.27,2950.35
ad_2023-12-06_meta_paid,2023-12-06,meta_paid,campaign_2,adset_5,creative_96,88780,185,93,225.97,633.49
ad_2023-12-06_tiktok_paid,2023-12-06,tiktok_paid,campaign_11,adset_4,creative_40,33430,1391,47,911.8,1130.47
ad_2023-12-07_meta_paid,2023-12-07,meta_paid,campaign_17,adset_49,creative_26,98266,178,128,1339.44,3836.59
ad_2023-12-07_tiktok_paid,2023-12-07,tiktok_paid,campaign_3,adset_16,creative_57,51867,1814,104,2106.8,4277.65
ad_2023-12-08_meta_paid,2023-12-08,meta_paid,campaign_6,adset_22,creative_86,23402,724,88,624.33,1342.88
ad_2023-12-08_tiktok_paid,2023-12-08,tiktok_paid,campaign_17,adset_25,creative_59,36694,811,134,1680.55,4684.27
ad_2023-12-09_meta_paid,2023-12-09,meta_paid,campaign_2,adset_48,creative_87,44020,1042,150,846.5,1517.01
ad_2023-12-09_tiktok_paid,2023-12-09,tiktok_paid,campaign_18,adset_15,creative_28,87836,1902,154,1189.23,1553.2
ad_2023-12-10_meta_paid,2023-12-10,meta_paid,campaign_19,adset_13,creative_93,21502,1439,76,1921.41,3266.49
ad_2023-12-10_tiktok_paid,2023-12-10,tiktok_paid,campaign_16,adset_12,creative_29,17872,1740,79,577.05,985.7
ad_2023-12-11_meta_paid,2023-12-11,meta_paid,campaign_12,adset_5,creative_74,41110,963,12,1560.93,4621.72
ad_2023-12-11_tiktok_paid,2023-12-11,tiktok_paid,campaign_17,adset_43,creative_5,32549,388,53,811.54,1050.78
ad_2023-12-12_meta_paid,2023-12-12,meta_paid,campaign_18,adset_15,creative_53,83716,1634,13,682.93,1237.65
ad_2023-12-12_tiktok_paid,2023-12-12,tiktok_paid,campaign_5,adset_25,creative_96,68051,642,124,1951.29,2491.77
ad_2023-12-13_meta_paid,2023-12-13,meta_paid,campaign_1,adset_36,creative_78,73047,360,184,1025.47,2703.49
ad_2023-12-13_tiktok_paid,2023-12-13,tiktok_paid,campaign_8,adset_40,creative_10,53226,974,115,511.2,1063.49
ad_2023-12-14_meta_paid,2023-12-14,meta_paid,campaign_7,adset_35,creative_96,85701,1980,124,597.98,728.68
ad_2023-12-14_tiktok_paid,2023-12-14,tiktok_paid,campaign_9,adset_13,creative_79,62391,220,119,1952.62,4447.58
ad_2023-12-15_meta_paid,2023-12-15,meta_paid,campaign_13,adset_44,creative_59,80419,1257,68,700.33,1006.16
ad_2023-12-15_tiktok_paid,2023-12-15,tiktok_paid,campaign_5,adset_22,creative_70,52178,621,190,1308.72,3223.62
ad_2023-12-16_meta_paid,2023-12-16,meta_paid,campaign_20,adset_16,creative_71,62016,568,95,879.89,1534.53
ad_2023-12-16_tiktok_paid,2023-12-16,tiktok_paid,campaign_18,adset_33,creative_94,31890,1992,95,1909.83,4184.68
ad_2023-12-17_meta_paid,2023-12-17,meta_paid,campaign_20,adset_44,creative_78,23002,1058,143,1058.12,1320.42
ad_2023-12-17_tiktok_paid,2023-12-17,tiktok_paid,campaign_12,adset_32,creative_7,20002,715,135,2386.86,4736.69
ad_2023-12-18_meta_paid,2023-12-18,meta_paid,campaign_4,adset_9,creative_85,55536,1536,177,938.48,2324.46
ad_2023-12-18_tiktok_paid,2023-12-18,tiktok_paid,campaign_10,adset_29,creative_44,49077,118,154,836.03,2451.44
ad_2023-12-19_meta_paid,2023-12-19,meta_paid,campaign_3,adset_26,creative_43,88466,1268,55,1102.33,1754.75
ad_2023-12-19_tiktok_paid,2023-12-19,tiktok_paid,campaign_17,adset_20,creative_58,83141,1049,62,387.85,1113.01
ad_2023-12-20_meta_paid,2023-12-20,meta_paid,campaign_5,adset_1,creative_66,58629,480,31,649.59,1626.04
ad_2023-12-20_tiktok_paid,2023-12-20,tiktok_paid,campaign_11,adset_49,creative_84,17744,254,94,2257.31,6379.33
ad_2023-12-21_meta_paid,2023-12-21,meta_paid,campaign_13,adset_2,creative_25,13193,1329,197,518.42,791.6
ad_2023-12-21_tiktok_paid,2023-12-21,tiktok_paid,campaign_10,adset_45,creative_86,49588,1240,154,851.33,1587.16
ad_2023-12-22_meta_paid,2023-12-22,meta_paid,campaign_14,adset_43,creative_53,27745,290,43,537.23,1194.11
ad_2023-12-22_tiktok_paid,2023-12-22,tiktok_paid,campaign_12,adset_44,creative_13,86185,1259,130,1384.71,2713.84
ad_2023-12-23_meta_paid,2023-12-23,meta_paid,campaign_1,adset_50,creative_17,42724,950,51,2691.26,4572.12
ad_2023-12-23_tiktok_paid,2023-12-23,tiktok_paid,campaign_19,adset_17,creative_52,25647,767,49,1078.09,3099.5
ad_2023-12-24_meta_paid,2023-12-24,meta_paid,campaign_8,adset_46,creative_13,68573,388,126,2321.8,5412.67
ad_2023-12-24_tiktok_paid,2023-12-24,tiktok_paid,campaign_20,adset_38,creative_11,83281,160,170,334.55,857.45
ad_2023-12-25_meta_paid,2023-12-25,meta_paid,campaign_4,adset_6,creative_47,33065,567,54,1237.27,2857.56
ad_2023-12-25_tiktok_paid,2023-12-25,tiktok_paid,campaign_8,adset_31,creative_80,37861,476,102,510.31,1044.49
ad_2023-12-26_meta_paid,2023-12-26,meta_paid,campaign_2,adset_36,creative_82,69075,698,149,463.57,1269.61
ad_2023-12-26_tiktok_paid,2023-12-26,tiktok_paid,campaign_10,adset_23,creative_89,71323,591,79,1067.45,2417.11
ad_2023-12-27_meta_paid,2023-12-27,meta_paid,campaign_14,adset_49,creative_24,83796,1162,61,1623.71,2333.39
ad_2023-12-27_tiktok_paid,2023-12-27,tiktok_paid,campaign_5,adset_3,creative_19,65942,1278,131,1185.38,2151.55
ad_2023-12-28_meta_paid,2023-12-28,meta_paid,campaign_9,adset_8,creative_71,84475,432,74,1761.5,4287.99
ad_2023-12-28_tiktok_paid,2023-12-28,tiktok_paid,campaign_13,adset_30,creative_73,75890,984,171,1899.94,2495.04
ad_2023-12-29_meta_paid,2023-12-29,meta_paid,campaign_17,adset_8,creative_45,52391,1062,189,1148.95,3169.91
ad_2023-12-29_tiktok_paid,2023-12-29,tiktok_paid,campaign_13,adset_50,creative_73,86194,147,71,349.9,1000.09
ad_2023-12-30_meta_paid,2023-12-30,meta_paid,campaign_16,adset_41,creative_92,48588,852,54,515.05,1308.11
ad_2023-12-30_tiktok_paid,2023-12-30,tiktok_paid,campaign_3,adset_8,creative_29,96994,866,95,749.83,2178.03
ad_2023-12-31_meta_paid,2023-12-31,meta_paid,campaign_15,adset_10,creative_16,44481,362,143,1428.95,3793.92
ad_2023-12-31_tiktok_paid,2023-12-31,tiktok_paid,campaign_19,adset_7,creative_92,70060,1496,10,1636.74,3332.24
ad_2024-01-01_meta_paid,2024-01-01,meta_paid,campaign_9,adset_16,creative_28,59854,314,146,645.33,1504.16
ad_2024-01-01_tiktok_paid,2024-01-01,tiktok_paid,campaign_8,adset_25,creative_70,85075,1971,128,325.84,640.02
ad_2024-01-02_meta_paid,2024-01-02,meta_paid,campaign_1,adset_22,creative_7,50487,690,102,145.81,380.91
ad_2024-01-02_tiktok_paid,2024-01-02,tiktok_paid,campaign_2,adset_14,creative_60,19120,1308,94,151.5,191.88
ad_2024-01-03_meta_paid,2024-01-03,meta_paid,campaign_17,adset_9,creative_6,68752,1389,55,513.79,1316.3
ad_2024-01-03_tiktok_paid,2024-01-03,tiktok_paid,campaign_19,adset_35,creative_52,50450,256,117,285.08,382.89
ad_2024-01-04_meta_paid,2024-01-04,meta_paid,campaign_5,adset_15,creative_51,28287,751,108,185.12,545.53
ad_2024-01-04_tiktok_paid,2024-01-04,tiktok_paid,campaign_5,adset_4,creative_6,66459,140,193,707.57,1737.77
ad_2024-01-05_meta_paid,2024-01-05,meta_paid,campaign_10,adset_13,creative_56,88886,481,41,682.27,1130.52
ad_2024-01-05_tiktok_paid,2024-01-05,tiktok_paid,campaign_14,adset_33,creative_77,25920,456,174,1295.89,3857.2
ad_2024-01-06_meta_paid,2024-01-06,meta_paid,campaign_20,adset_42,creative_82,82246,1443,194,173.87,331.28
ad_2024-01-06_tiktok_paid,2024-01-06,tiktok_paid,campaign_17,adset_31,creative_22,16423,1805,180,805.38,1116.07
ad_2024-01-07_meta_paid,2024-01-07,meta_paid,campaign_17,adset_44,creative_37,61677,1644,197,686.57,1534.8
ad_2024-01-07_tiktok_paid,2024-01-07,tiktok_paid,campaign_8,adset_3,creative_17,84398,1513,131,1128.12,2637.88
ad_2024-01-08_meta_paid,2024-01-08,meta_paid,campaign_8,adset_10,creative_57,29345,1875,42,294.76,746.13
ad_2024-01-08_tiktok_paid,2024-01-08,tiktok_paid,campaign_5,adset_19,creative_12,23163,800,80,425.38,1045.36
ad_2024-01-09_meta_paid,2024-01-09,meta_paid,campaign_9,adset_4,creative_6,74650,1960,67,178.71,383.84
ad_2024-01-09_tiktok_paid,2024-01-09,tiktok_paid,campaign_12,adset_14,creative_20,93996,124,13,1120.25,1690.6
ad_2024-01-10_meta_paid,2024-01-10,meta_paid,campaign_12,adset_23,creative_18,52047,1488,26,519.15,1012.01
ad_2024-01-10_tiktok_paid,2024-01-10,tiktok_paid,campaign_8,adset_37,creative_43,73593,1037,25,491.89,1471.73
ad_2024-01-11_meta_paid,2024-01-11,meta_paid,campaign_1,adset_31,creative_86,58971,1370,70,183.51,386.13
ad_2024-01-11_tiktok_paid,2024-01-11,tiktok_paid,campaign_18,adset_11,creative_20,88980,269,132,753.24,1337.05
ad_2024-01-12_meta_paid,2024-01-12,meta_paid,campaign_8,adset_24,creative_55,60922,366,153,872.18,1410.54
ad_2024-01-12_tiktok_paid,2024-01-12,tiktok_paid,campaign_4,adset_6,creative_74,80479,511,45,1105.63,3297.83
ad_2024-01-13_meta_paid,2024-01-13,meta_paid,campaign_12,adset_23,creative_22,90464,863,174,381.56,623.86
ad_2024-01-13_tiktok_paid,2024-01-13,tiktok_paid,campaign_18,adset_40,creative_47,17911,1904,32,802.05,2354.13
ad_2024-01-14_meta_paid,2024-01-14,meta_paid,campaign_14,adset_9,creative_71,76789,1325,59,763.25,1685.22
ad_2024-01-14_tiktok_paid,2024-01-14,tiktok_paid,campaign_18,adset_23,creative_36,26369,205,24,502.14,1312.25
ad_2024-01-15_meta_paid,2024-01-15,meta_paid,campaign_2,adset_7,creative_15,65336,1046,119,1075.18,2387.06
ad_2024-01-15_tiktok_paid,2024-01-15,tiktok_paid,campaign_8,adset_26,creative_79,30801,1746,200,585.3,1351.1
ad_2024-01-16_meta_paid,2024-01-16,meta_paid,campaign_18,adset_8,creative_94,81923,923,85,186.08,235.71
ad_2024-01-16_tiktok_paid,2024-01-16,tiktok_paid,campaign_12,adset_31,creative_70,72564,826,171,289.97,704.18
ad_2024-01-17_meta_paid,2024-01-17,meta_paid,campaign_1,adset_20,creative_58,19221,521,184,268.14,480.54
ad_2024-01-17_tiktok_paid,2024-01-17,tiktok_paid,campaign_13,adset_45,creative_46,20894,578,14,306.32,543.36
ad_2024-01-18_meta_paid,2024-01-18,meta_paid,campaign_4,adset_37,creative_86,74682,425,83,693.3,2060.38
ad_2024-01-18_tiktok_paid,2024-01-18,tiktok_paid,campaign_3,adset_8,creative_17,22787,1625,53,480.23,816.14
ad_2024-01-19_meta_paid,2024-01-19,meta_paid,campaign_8,adset_43,creative_74,99390,332,65,185.67,282.18
ad_2024-01-19_tiktok_paid,2024-01-19,tiktok_paid,campaign_4,adset_29,creative_39,13358,559,142,1030.01,1612.68
ad_2024-01-20_meta_paid,2024-01-20,meta_paid,campaign_9,adset_46,creative_40,31172,1551,45,832.38,1565.35
ad_2024-01-20_tiktok_paid,2024-01-20,tiktok_paid,campaign_8,adset_19,creative_60,84331,337,190,664.83,1318.11
ad_2024-01-21_meta_paid,2024-01-21,meta_paid,campaign_3,adset_8,creative_75,92270,108,63,812.59,2304.37
ad_2024-01-21_tiktok_paid,2024-01-21,tiktok_paid,campaign_19,adset_42,creative_48,64177,1893,88,169.97,378.98
ad_2024-01-22_meta_paid,2024-01-22,meta_paid,campaign_1,adset_35,creative_31,91228,1968,52,467.56,1336.38
ad_2024-01-22_tiktok_paid,2024-01-22,tiktok_paid,campaign_3,adset_27,creative_76,92046,1513,198,831.28,1437.21
ad_2024-01-23_meta_paid,2024-01-23,meta_paid,campaign_19,adset_45,creative_19,99920,137,110,807.7,1458.39
ad_2024-01-23_tiktok_paid,2024-01-23,tiktok_paid,campaign_3,adset_40,creative_60,40729,202,79,295.83,639.23
ad_2024-01-24_meta_paid,2024-01-24,meta_paid,campaign_19,adset_45,creative_21,69579,1273,49,373.24,868.6
ad_2024-01-24_tiktok_paid,2024-01-24,tiktok_paid,campaign_6,adset_27,creative_67,28004,1377,126,1103.66,2170.21
ad_2024-01-25_meta_paid,2024-01-25,meta_paid,campaign_18,adset_41,creative_71,78173,370,124,558.28,1490.11
ad_2024-01-25_tiktok_paid,2024-01-25,tiktok_paid,campaign_11,adset_32,creative_69,73783,1304,145,1041.28,1955.61
ad_2024-01-26_meta_paid,2024-01-26,meta_paid,campaign_2,adset_35,creative_47,75001,800,175,536.88,1598.12
ad_2024-01-26_tiktok_paid,2024-01-26,tiktok_paid,campaign_8,adset_11,creative_36,64540,428,174,778.07,1789.17
ad_2024-01-27_meta_paid,2024-01-27,meta_paid,campaign_11,adset_33,creative_37,32239,310,61,869.38,2292.33
ad_2024-01-27_tiktok_paid,2024-01-27,tiktok_paid,campaign_10,adset_24,creative_92,99877,161,168,431.87,577.84
ad_2024-01-28_meta_paid,2024-01-28,meta_paid,campaign_5,adset_45,creative_36,11914,1515,102,413.18,854.3
ad_2024-01-28_tiktok_paid,2024-01-28,tiktok_paid,campaign_8,adset_6,creative_100,18561,942,120,593.3,1714.96
ad_2024-01-29_meta_paid,2024-01-29,meta_paid,campaign_3,adset_8,creative_13,50484,1685,191,654.93,820.93
ad_2024-01-29_tiktok_paid,2024-01-29,tiktok_paid,campaign_12,adset_22,creative_3,20340,325,81,732.2,1717.91
ad_2024-01-30_meta_paid,2024-01-30,meta_paid,campaign_7,adset_34,creative_54,92920,808,60,1181.67,3362.32
ad_2024-01-30_tiktok_paid,2024-01-30,tiktok_paid,campaign_2,adset_48,creative_12,81345,472,58,858.5,2052.8
ad_2024-01-31_meta_paid,2024-01-31,meta_paid,campaign_8,adset_9,creative_73,52239,1210,192,332.13,885.38
ad_2024-01-31_tiktok_paid,2024-01-31,tiktok_paid,campaign_15,adset_45,creative_36,38197,794,50,782.0,1273.4
ad_2024-02-01_meta_paid,2024-02-01,meta_paid,campaign_6,adset_34,creative_42,35274,169,120,262.93,511.46
ad_2024-02-01_tiktok_paid,2024-02-01,tiktok_paid,campaign_8,adset_26,creative_4,25737,1885,26,230.32,337.78
ad_2024-02-02_meta_paid,2024-02-02,meta_paid,campaign_7,adset_50,creative_73,80781,915,186,415.67,569.88
ad_2024-02-02_tiktok_paid,2024-02-02,tiktok_paid,campaign_2,adset_47,creative_12,42148,1986,163,867.07,1868.64
ad_2024-02-03_meta_paid,2024-02-03,meta_paid,campaign_1,adset_27,creative_65,52974,916,98,440.27,906.94
ad_2024-02-03_tiktok_paid,2024-02-03,tiktok_paid,campaign_5,adset_17,creative_85,55716,975,75,402.86,660.3
ad_2024-02-04_meta_paid,2024-02-04,meta_paid,campaign_13,adset_12,creative_66,30543,1483,161,192.69,335.3
ad_2024-02-04_tiktok_paid,2024-02-04,tiktok_paid,campaign_15,adset_45,creative_95,56465,828,175,1084.32,1437.82
ad_2024-02-05_meta_paid,2024-02-05,meta_paid,campaign_13,adset_15,creative_36,59614,303,173,1180.19,2894.25
ad_2024-02-05_tiktok_paid,2024-02-05,tiktok_paid,campaign_15,adset_18,creative_62,98149,1340,199,275.38,501.13
ad_2024-02-06_meta_paid,2024-02-06,meta_paid,campaign_13,adset_3,creative_32,76458,766,165,946.9,1973.11
ad_2024-02-06_tiktok_paid,2024-02-06,tiktok_paid,campaign_8,adset_23,creative_89,24724,1936,131,453.79,1261.33
ad_2024-02-07_meta_paid,2024-02-07,meta_paid,campaign_9,adset_21,creative_3,86556,998,124,180.9,457.42
ad_2024-02-07_tiktok_paid,2024-02-07,tiktok_paid,campaign_5,adset_39,creative_63,10954,1426,129,143.46,234.29
ad_2024-02-08_meta_paid,2024-02-08,meta_paid,campaign_17,adset_6,creative_3,37546,251,195,942.67,2627.57
ad_2024-02-08_tiktok_paid,2024-02-08,tiktok_paid,campaign_11,adset_38,creative_39,80166,444,43,563.33,701.54
ad_2024-02-09_meta_paid,2024-02-09,meta_paid,campaign_14,adset_3,creative_51,33062,1537,176,141.04,229.46
ad_2024-02-09_tiktok_paid,2024-02-09,tiktok_paid,campaign_10,adset_44,creative_65,48763,1625,161,301.86,563.98
ad_2024-02-10_meta_paid,2024-02-10,meta_paid,campaign_2,adset_23,creative_17,17375,494,90,551.45,925.5
ad_2024-02-10_tiktok_paid,2024-02-10,tiktok_paid,campaign_13,adset_11,creative_66,44315,1357,120,1573.31,4375.37
ad_2024-02-11_meta_paid,2024-02-11,meta_paid,campaign_10,adset_46,creative_70,33965,1288,138,1923.05,3417.39
ad_2024-02-11_tiktok_paid,2024-02-11,tiktok_paid,campaign_18,adset_1,creative_82,79849,423,11,274.94,337.98
ad_2024-02-12_meta_paid,2024-02-12,meta_paid,campaign_11,adset_8,creative_38,80769,551,60,2032.79,3119.16
ad_2024-02-12_tiktok_paid,2024-02-12,tiktok_paid,campaign_16,adset_50,creative_8,13952,1623,64,931.54,1935.6
ad_2024-02-13_meta_paid,2024-02-13,meta_paid,campaign_7,adset_50,creative_62,92195,471,92,1239.65,2787.27
ad_2024-02-13_tiktok_paid,2024-02-13,tiktok_paid,campaign_17,adset_48,creative_100,73145,1211,29,555.58,1582.66
ad_2024-02-14_meta_paid,2024-02-14,meta_paid,campaign_4,adset_27,creative_67,45257,1669,56,989.14,1588.38
ad_2024-02-14_tiktok_paid,2024-02-14,tiktok_paid,campaign_8,adset_18,creative_52,87302,1063,35,1770.42,2789.83
ad_2024-02-15_meta_paid,2024-02-15,meta_paid,campaign_16,adset_25,creative_5,39397,1293,180,1140.57,3263.63
ad_2024-02-15_tiktok_paid,2024-02-15,tiktok_paid,campaign_15,adset_26,creative_27,97041,785,23,527.75,1117.8
ad_2024-02-16_meta_paid,2024-02-16,meta_paid,campaign_1,adset_12,creative_8,22321,656,19,614.08,1578.26
ad_2024-02-16_tiktok_paid,2024-02-16,tiktok_paid,campaign_2,adset_46,creative_86,22918,1723,111,210.3,413.55
ad_2024-02-17_meta_paid,2024-02-17,meta_paid,campaign_6,adset_28,creative_39,81770,1376,21,421.44,771.94
ad_2024-02-17_tiktok_paid,2024-02-17,tiktok_paid,campaign_16,adset_22,creative_75,62877,735,178,934.49,1416.41
ad_2024-02-18_meta_paid,2024-02-18,meta_paid,campaign_1,adset_45,creative_42,49319,712,93,698.49,1001.24
ad_2024-02-18_tiktok_paid,2024-02-18,tiktok_paid,campaign_14,adset_8,creative_92,47087,917,152,843.49,1751.78
ad_2024-02-19_meta_paid,2024-02-19,meta_paid,campaign_12,adset_40,creative_70,43762,936,72,406.78,1190.2
